2025-12-08 06:35:53 | INFO     | __main__ | ======================================================================
2025-12-08 06:39:05 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/0e793647-42d0-4df8-8823-b50d1bd9093b.png HTTP/1.1" 200 47936
2025-12-08 06:39:05 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:39:05 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:39:05 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/f...
2025-12-08 06:39:05 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/0...
2025-12-08 06:39:05 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:39:05 | INFO     | __main__ |   [98/100] Task 71680285: Ashwin Jogi
2025-12-08 06:39:05 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:39:06 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/d8c108ac-e162-454d-b8c9-7b5fce6b2845.webp HTTP/1.1" 200 325392
2025-12-08 06:39:06 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:39:07 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/93fe2eec-515d-4a2c-848b-a70ae03d701f.png HTTP/1.1" 200 10418
2025-12-08 06:39:07 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:39:07 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 775032
2025-12-08 06:39:07 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/d...
2025-12-08 06:39:07 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/9...
2025-12-08 06:39:07 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:39:07 | INFO     | __main__ |   [99/100] Task 71677685: Mythira
2025-12-08 06:39:07 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:39:07 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/2189a25f-47b2-4a15-8c61-a7fa4b3b3242.webp HTTP/1.1" 200 566964
2025-12-08 06:39:07 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:39:08 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/2b5ad8fb-e3ec-4c1a-9183-e36dc922ea67.png HTTP/1.1" 200 47936
2025-12-08 06:39:08 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:39:08 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:39:08 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/2...
2025-12-08 06:39:08 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/2...
2025-12-08 06:39:08 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:39:08 | INFO     | __main__ |   [100/100] Task 71652109: Marie Flint
2025-12-08 06:39:08 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:39:09 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/1ef13030-3297-43dd-a784-3c65e355be5a.webp HTTP/1.1" 200 2059656
2025-12-08 06:39:09 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:39:10 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/db6613cb-e02b-41e4-a167-7dc2c5905e0c.png HTTP/1.1" 200 304148
2025-12-08 06:39:10 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:39:10 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:39:10 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/1...
2025-12-08 06:39:10 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/d...
2025-12-08 06:39:10 | DEBUG    | __main__ |     char: https://content.dashtoon.ai/stability-images/78548...
2025-12-08 06:39:10 | INFO     | __main__ | Loaded 100 tasks successfully
2025-12-08 06:39:10 | INFO     | __main__ | Processing tasks...
2025-12-08 06:39:10 | INFO     | __main__ | Parallel processing on 3 GPUs
2025-12-08 06:39:10 | INFO     | worker | Starting 3 GPU workers: ['cuda:0', 'cuda:2', 'cuda:3']
2025-12-08 06:39:10 | INFO     | worker |   Started worker on cuda:0 (PID: 643210)
2025-12-08 06:39:10 | INFO     | worker |   Started worker on cuda:2 (PID: 643211)
2025-12-08 06:39:10 | INFO     | worker |   Started worker on cuda:3 (PID: 643212)
2025-12-08 06:39:12 | INFO     | worker | All workers started
2025-12-08 06:39:12 | INFO     | worker | Submitting 100 tasks to queue...
2025-12-08 06:48:32 | INFO     | worker |   [1/100] Task 71676648: OK (547.1s)
2025-12-08 06:50:42 | INFO     | worker |   [2/100] Task 71698193: FAIL: CUDA out of memory. Tried to allocate 4.46 GiB. GPU 0 has a total capacity of 79.19 GiB of which 4.27 GiB is free. Including non-PyTorch memory, this process has 74.89 GiB memory in use. Of the allocated memory 67.41 GiB is allocated by PyTorch, and 6.89 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables) (675.3s)
2025-12-08 06:59:36 | INFO     | worker |   [3/100] Task 71681852: OK (533.5s)
2025-12-08 06:59:56 | INFO     | worker |   [4/100] Task 71658767: OK (684.3s)
2025-12-08 07:11:37 | INFO     | worker |   [5/100] Task 71634265: OK (1931.3s)
2025-12-08 07:19:25 | INFO     | worker |   [6/100] Task 71682877: FAIL: CUDA out of memory. Tried to allocate 3.43 GiB. GPU 3 has a total capacity of 79.19 GiB of which 2.64 GiB is free. Process 643014 has 450.00 MiB memory in use. Including non-PyTorch memory, this process has 76.08 GiB memory in use. Of the allocated memory 68.08 GiB is allocated by PyTorch, and 7.40 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables) (468.2s)
2025-12-08 07:32:09 | INFO     | worker |   [7/100] Task 71687321: OK (1932.8s)
2025-12-08 07:47:14 | INFO     | worker |   [8/100] Task 71679478: FAIL: CUDA out of memory. Tried to allocate 5.61 GiB. GPU 0 has a total capacity of 79.19 GiB of which 2.48 GiB is free. Including non-PyTorch memory, this process has 76.69 GiB memory in use. Of the allocated memory 68.69 GiB is allocated by PyTorch, and 7.40 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables) (2857.7s)
2025-12-08 07:50:50 | INFO     | worker |   [9/100] Task 71680787: OK (1884.4s)
2025-12-08 07:54:48 | INFO     | worker |   [10/100] Task 71680842: OK (454.1s)
2025-12-08 08:03:32 | INFO     | worker |   [11/100] Task 71678302: OK (762.3s)
2025-12-08 08:04:18 | INFO     | worker |   [12/100] Task 71677466: OK (569.9s)
2025-12-08 08:04:24 | INFO     | worker |   [13/100] Task 71655223: OK (1934.2s)
2025-12-08 08:11:17 | INFO     | worker |   [14/100] Task 71681066: OK (419.7s)
2025-12-08 08:22:51 | INFO     | worker |   [15/100] Task 71653134: OK (1107.6s)
2025-12-08 08:25:05 | INFO     | worker |   [16/100] Task 71654476: OK (827.5s)
2025-12-08 08:34:32 | INFO     | worker |   [17/100] Task 71654487: OK (701.3s)
2025-12-08 08:35:44 | INFO     | worker |   [18/100] Task 71634201: OK (1932.1s)
2025-12-08 08:42:35 | INFO     | worker |   [19/100] Task 71681294: OK (410.6s)
2025-12-08 08:46:14 | INFO     | worker |   [20/100] Task 71651030: OK (701.6s)
2025-12-08 08:51:27 | INFO     | worker |   [21/100] Task 71670934: OK (532.2s)
2025-12-08 08:54:00 | INFO     | worker |   [22/100] Task 71679520: OK (465.7s)
2025-12-08 08:57:18 | INFO     | worker |   [23/100] Task 71634264: OK (1933.4s)
2025-12-08 09:00:30 | INFO     | worker |   [24/100] Task 71676533: OK (543.4s)
2025-12-08 09:02:56 | INFO     | worker |   [25/100] Task 71671411: OK (536.7s)
2025-12-08 09:08:11 | INFO     | worker |   [26/100] Task 71682343: OK (460.3s)
2025-12-08 09:12:03 | INFO     | worker |   [27/100] Task 71676627: OK (547.0s)
2025-12-08 09:18:55 | INFO     | worker |   [28/100] Task 71676390: OK (644.0s)
2025-12-08 09:22:53 | INFO     | worker |   [29/100] Task 71676387: OK (649.7s)
2025-12-08 09:29:30 | INFO     | worker |   [30/100] Task 71652123: OK (1931.5s)
2025-12-08 09:32:26 | INFO     | worker |   [31/100] Task 71677746: OK (572.9s)
2025-12-08 09:37:12 | INFO     | worker |   [32/100] Task 71666503: OK (1096.9s)
2025-12-08 09:38:24 | INFO     | worker |   [33/100] Task 71651281: OK (533.8s)
2025-12-08 09:41:22 | INFO     | worker |   [34/100] Task 71629267: OK (536.3s)
2025-12-08 09:47:09 | INFO     | worker |   [35/100] Task 71657481: OK (525.0s)
2025-12-08 10:14:26 | INFO     | worker |   [36/100] Task 71680961: OK (2234.8s)
2025-12-08 10:18:23 | INFO     | worker |   [37/100] Task 71677454: OK (2220.1s)
2025-12-08 10:19:21 | INFO     | worker |   [38/100] Task 71652935: OK (1932.2s)
2025-12-08 10:25:11 | INFO     | worker |   [39/100] Task 71651868: OK (644.5s)
2025-12-08 10:27:00 | INFO     | worker |   [40/100] Task 71680555: OK (458.7s)
2025-12-08 10:29:12 | INFO     | worker |   [41/100] Task 71676254: OK (649.8s)
2025-12-08 10:38:09 | INFO     | worker |   [42/100] Task 71650421: OK (536.5s)
2025-12-08 10:39:55 | INFO     | worker |   [43/100] Task 71684356: OK (884.0s)
2025-12-08 10:45:18 | INFO     | worker |   [44/100] Task 71656881: OK (1098.8s)
2025-12-08 10:53:44 | INFO     | worker |   [45/100] Task 71650476: OK (829.0s)
2025-12-08 11:03:38 | INFO     | worker |   [46/100] Task 71653278: OK (1100.0s)
2025-12-08 11:11:35 | INFO     | worker |   [47/100] Task 71654052: OK (2005.7s)
2025-12-08 11:19:47 | INFO     | worker |   [48/100] Task 71630498: OK (968.4s)
2025-12-08 11:20:31 | INFO     | worker |   [49/100] Task 71634881: OK (536.4s)
2025-12-08 11:29:28 | INFO     | worker |   [50/100] Task 71651067: OK (536.8s)
2025-12-08 11:30:19 | INFO     | worker |   [51/100] Task 71686309: OK (2195.4s)
2025-12-08 11:34:34 | INFO     | worker |   [52/100] Task 71684585: OK (886.7s)
2025-12-08 11:38:14 | INFO     | worker |   [53/100] Task 71628283: OK (526.6s)
2025-12-08 11:39:48 | INFO     | worker |   [54/100] Task 71677635: OK (568.4s)
2025-12-08 11:43:27 | INFO     | worker |   [55/100] Task 71681204: OK (533.5s)
2025-12-08 11:47:11 | INFO     | worker |   [56/100] Task 71671207: OK (536.5s)
2025-12-08 11:56:07 | INFO     | worker |   [57/100] Task 71629307: OK (536.3s)
2025-12-08 12:05:04 | INFO     | worker |   [58/100] Task 71650389: OK (536.7s)
2025-12-08 12:12:20 | INFO     | worker |   [59/100] Task 71681899: OK (436.3s)
2025-12-08 12:12:52 | INFO     | worker |   [60/100] Task 71651984: OK (1983.7s)
2025-12-08 12:21:54 | INFO     | worker |   [61/100] Task 71676639: OK (542.3s)
2025-12-08 12:24:01 | INFO     | worker |   [62/100] Task 71650946: OK (700.8s)
2025-12-08 12:30:35 | INFO     | worker |   [63/100] Task 71628154: OK (521.0s)
2025-12-08 12:31:52 | INFO     | worker |   [64/100] Task 71665968: OK (2904.4s)
2025-12-08 12:32:58 | INFO     | worker |   [65/100] Task 71651491: OK (536.8s)
2025-12-08 12:41:55 | INFO     | worker |   [66/100] Task 71634572: OK (536.6s)
2025-12-08 12:53:36 | INFO     | worker |   [67/100] Task 71656390: OK (701.3s)
2025-12-08 13:04:04 | INFO     | worker |   [68/100] Task 71687492: OK (1932.8s)
2025-12-08 13:05:18 | INFO     | worker |   [69/100] Task 71657135: OK (2083.5s)
2025-12-08 13:14:10 | INFO     | worker |   [70/100] Task 71628538: OK (531.4s)
2025-12-08 13:22:23 | INFO     | worker |   [71/100] Task 71673477: OK (1098.7s)
2025-12-08 13:24:54 | INFO     | worker |   [72/100] Task 71676235: OK (644.2s)
2025-12-08 13:25:50 | INFO     | worker |   [73/100] Task 71655367: OK (1934.2s)
2025-12-08 13:31:16 | INFO     | worker |   [74/100] Task 71647322: OK (532.6s)
2025-12-08 13:34:46 | INFO     | worker |   [75/100] Task 71671029: OK (536.2s)
2025-12-08 13:36:28 | INFO     | worker |   [76/100] Task 71658072: OK (693.8s)
2025-12-08 13:38:54 | INFO     | worker |   [77/100] Task 71634050: OK (458.6s)
2025-12-08 13:42:28 | INFO     | worker |   [78/100] Task 71680127: OK (461.9s)
2025-12-08 13:45:19 | INFO     | worker |   [79/100] Task 71671547: OK (531.6s)
2025-12-08 13:47:59 | INFO     | worker |   [80/100] Task 71676649: OK (544.6s)
2025-12-08 14:01:47 | INFO     | worker |   [81/100] Task 71654476: OK (828.4s)
2025-12-08 14:03:47 | INFO     | worker |   [82/100] Task 71679736: OK (1107.7s)
2025-12-08 14:10:41 | INFO     | worker |   [83/100] Task 71671022: OK (533.6s)
2025-12-08 14:14:43 | INFO     | worker |   [84/100] Task 71655343: OK (1934.4s)
2025-12-08 14:18:31 | INFO     | worker |   [85/100] Task 71684560: OK (884.0s)
2025-12-08 14:26:23 | INFO     | worker |   [86/100] Task 71653666: OK (700.1s)
2025-12-08 14:27:23 | INFO     | worker |   [87/100] Task 71634302: OK (531.7s)
2025-12-08 14:35:01 | INFO     | worker |   [88/100] Task 71634051: OK (458.0s)
2025-12-08 14:42:53 | INFO     | worker |   [89/100] Task 71651801: OK (1932.2s)
2025-12-08 14:43:53 | INFO     | worker |   [90/100] Task 71634650: OK (531.7s)
2025-12-08 14:51:46 | INFO     | worker |   [91/100] Task 71628711: OK (533.3s)
2025-12-08 14:54:12 | INFO     | worker |   [92/100] Task 71635850: OK (619.5s)
2025-12-08 14:59:49 | INFO     | worker |   [93/100] Task 71653440: OK (2006.5s)
2025-12-08 15:04:32 | INFO     | worker |   [94/100] Task 71635732: OK (619.5s)
2025-12-08 15:08:46 | INFO     | worker |   [95/100] Task 71681690: OK (536.6s)
2025-12-08 15:10:38 | INFO     | worker |   [96/100] Task 71658680: OK (1131.1s)
2025-12-08 15:14:00 | INFO     | worker |   [97/100] Task 71678832: OK (568.6s)
2025-12-08 15:16:23 | INFO     | worker |   [98/100] Task 71680285: OK (457.6s)
2025-12-08 15:20:08 | INFO     | worker |   [99/100] Task 71677685: OK (570.1s)
2025-12-08 15:46:12 | INFO     | worker |   [100/100] Task 71652109: OK (1931.9s)
2025-12-08 15:46:12 | INFO     | worker | Shutting down workers...
2025-12-08 15:46:13 | INFO     | worker | All workers stopped
2025-12-08 15:46:13 | INFO     | __main__ | ======================================================================
2025-12-08 15:46:13 | INFO     | __main__ | SUMMARY
2025-12-08 15:46:13 | INFO     | __main__ | ======================================================================
2025-12-08 15:46:13 | INFO     | __main__ | Total tasks: 100
2025-12-08 15:46:13 | INFO     | __main__ | Successful: 97
2025-12-08 15:46:13 | INFO     | __main__ | Failed: 3
2025-12-08 15:46:13 | INFO     | __main__ | Elapsed: 9:07:03.525966
2025-12-08 15:46:13 | INFO     | __main__ | Avg per task: 328.2s
2025-12-08 15:46:13 | INFO     | __main__ | Results saved to: outputs/mask_results
2025-12-08 15:46:13 | WARNING  | __main__ | Failed tasks:
2025-12-08 15:46:13 | WARNING  | __main__ |   71698193: CUDA out of memory. Tried to allocate 4.46 GiB. GPU 0 has a total capacity of 79.19 GiB of which 4.27 GiB is free. Including non-PyTorch memory, this process has 74.89 GiB memory in use. Of the allocated memory 67.41 GiB is allocated by PyTorch, and 6.89 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
2025-12-08 15:46:13 | WARNING  | __main__ |   71682877: CUDA out of memory. Tried to allocate 3.43 GiB. GPU 3 has a total capacity of 79.19 GiB of which 2.64 GiB is free. Process 643014 has 450.00 MiB memory in use. Including non-PyTorch memory, this process has 76.08 GiB memory in use. Of the allocated memory 68.08 GiB is allocated by PyTorch, and 7.40 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
2025-12-08 15:46:13 | WARNING  | __main__ |   71679478: CUDA out of memory. Tried to allocate 5.61 GiB. GPU 0 has a total capacity of 79.19 GiB of which 2.48 GiB is free. Including non-PyTorch memory, this process has 76.69 GiB memory in use. Of the allocated memory 68.69 GiB is allocated by PyTorch, and 7.40 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
